NUMERO_NF;SERIE;EMPRESA;FORNECEDOR;DATA_EMISSAO;DATA_ENTRADA;CGO;VALOR_TOTAL;SITUACAO_;SITUACAO;SEQNOTAFISCAL;SEQAUXNOTAFISCAL;SITUACAO_CONFERENCIA;USUARIO_CONFERENCIA;CHAVE_ACESSO
41741;3;R052-FE EM DEUS;331-COMCARNE COMERCIAL DE CARNE LTDA;2026-09-02-00.00.00.000000;2026-09-10-00.00.00.000000;51;9251,47;RECEBIDA;I;;88785;LIBERADA;;21260903835761000151550030000417411964066809
44520;3;R050-ATELIE CLH;331-COMCARNE COMERCIAL DE CARNE LTDA;2026-09-09-00.00.00.000000;2026-09-10-00.00.00.000000;67;35598,87;RECEBIDA;I;;93371;LIBERADA;;21260903835761000151550030000445201342787289
2469;3;R050-ATELIE CLH;1-RIO GRANDE COMERCIO DE CARNES LTDA;2026-09-09-00.00.00.000000;2026-09-10-00.00.00.000000;50;100,96;RECEBIDA;I;;92882;LIBERADA;;21260907555950000121550030000024691963839043
43874;3;R050-ATELIE CLH;331-COMCARNE COMERCIAL DE CARNE LTDA;2026-09-08-00.00.00.000000;2026-09-09-00.00.00.000000;56;11840;RECEBIDA;I;;92084;LIBERADA;;21260903835761000151550030000438741887064113
1067;1;R050-ATELIE CLH;6473-F R CADILHE BRANDAO & CIA LTDA;2026-09-10-00.00.00.000000;2026-09-10-00.00.00.000000;8;52,5;RECEBIDA;I;;94197;LIBERADA;;21260908304468000181550010000010671650852748
1053;1;R050-ATELIE CLH;6473-F R CADILHE BRANDAO & CIA LTDA;2026-09-09-00.00.00.000000;2026-09-10-00.00.00.000000;8;87,5;RECEBIDA;I;;94199;LIBERADA;;21260908304468000181550010000010531568556477
1059;1;R050-ATELIE CLH;6473-F R CADILHE BRANDAO & CIA LTDA;2026-09-09-00.00.00.000000;2026-09-10-00.00.00.000000;8;35;RECEBIDA;I;;94200;LIBERADA;;21260908304468000181550010000010591098855442
1045;1;R050-ATELIE CLH;6473-F R CADILHE BRANDAO & CIA LTDA;2026-09-09-00.00.00.000000;2026-09-10-00.00.00.000000;8;315;RECEBIDA;I;;94202;LIBERADA;;21260908304468000181550010000010451846954120
1043;1;R050-ATELIE CLH;6473-F R CADILHE BRANDAO & CIA LTDA;2026-09-09-00.00.00.000000;2026-09-10-00.00.00.000000;8;105;RECEBIDA;I;;94205;LIBERADA;;21260908304468000181550010000010431115655990
331455;1;R027-EMP.PNS;4643-RICCO ALIMENTOS;2026-09-10-00.00.00.000000;2026-09-10-00.00.00.000000;18;2014;RECEBIDA;I;;94351;LIBERADA;;21260929356859000110550010003314551559055713
41826;3;R052-FE EM DEUS;331-COMCARNE COMERCIAL DE CARNE LTDA;2026-09-02-00.00.00.000000;2026-09-10-00.00.00.000000;51;1429,35;RECEBIDA;I;;88965;LIBERADA;;21260903835761000151550030000418261155802640
42111;3;R052-FE EM DEUS;331-COMCARNE COMERCIAL DE CARNE LTDA;2026-09-03-00.00.00.000000;2026-09-10-00.00.00.000000;51;3336,04;RECEBIDA;I;;89365;LIBERADA;;21260903835761000151550030000421111313280015
44291;3;R052-FE EM DEUS;331-COMCARNE COMERCIAL DE CARNE LTDA;2026-09-09-00.00.00.000000;2026-09-10-00.00.00.000000;51;11388,37;RECEBIDA;I;;92912;LIBERADA;;21260903835761000151550030000442911196030501
182617;3;R052-FE EM DEUS;326-COMCARNE COMERCIAL DE CARNE LTDA;2026-08-31-00.00.00.000000;2026-09-10-00.00.00.000000;23;1663,9;RECEBIDA;I;;93547;LIBERADA;;21260803835761002600550030001826171604742580
28071;1;R027-EMP.PNS;1508-SUNSET DISTRIBUIDORA DE ALIMEN;2026-09-10-00.00.00.000000;2026-09-10-00.00.00.000000;16;884,08;RECEBIDA;I;;94366;LIBERADA;;21260943215639000105550010000280711987778639
495005;1;C001-CD BR;36993-ECOFIBRAS INDUSTRIA TEXTIL LTDA;2026-08-20-00.00.00.000000;2026-09-10-00.00.00.000000;8;9952;RECEBIDA;I;;90893;LIBERADA;;42260807182774000120550010004950051847367600
2505804;3;C001-CD BR;9978-LATICINIOS BELA VISTA LTDA.;2026-08-28-00.00.00.000000;2026-09-10-00.00.00.000000;1;7299,18;RECEBIDA;I;;89841;LIBERADA;;52260802089969000530550030025058041781513468
45231;3;R005-MERC CRV90;331-COMCARNE COMERCIAL DE CARNE LTDA;2026-09-11-00.00.00.000000;2026-09-11-00.00.00.000000;51;156,23;RECEBIDA;I;;94554;LIBERADA;;21260903835761000151550030000452311669951729
1037;1;R050-ATELIE CLH;6473-F R CADILHE BRANDAO & CIA LTDA;2026-09-05-00.00.00.000000;2026-09-10-00.00.00.000000;8;70;RECEBIDA;I;;94208;LIBERADA;;21260908304468000181550010000010371554896498
6108;1;R050-ATELIE CLH;3709-S T PAIVA DOS REIS ROSATTE;2026-09-08-00.00.00.000000;2026-09-10-00.00.00.000000;8;520;RECEBIDA;I;;94216;LIBERADA;;21260932961616000115550010000061081935800043
331219;1;R050-ATELIE CLH;4643-RICCO ALIMENTOS;2026-09-09-00.00.00.000000;2026-09-10-00.00.00.000000;8;485;RECEBIDA;I;;94278;LIBERADA;;21260929356859000110550010003312191247140220
182870;3;R008-COHATRAC 2;326-COMCARNE COMERCIAL DE CARNE LTDA;2026-09-09-00.00.00.000000;2026-09-10-00.00.00.000000;23;40595,53;RECEBIDA;I;;94362;LIBERADA;;21260903835761002600550030001828701628822976
44377;3;R008-COHATRAC 2;331-COMCARNE COMERCIAL DE CARNE LTDA;2026-09-09-00.00.00.000000;2026-09-10-00.00.00.000000;51;8245,7;RECEBIDA;I;;93380;LIBERADA;;21260903835761000151550030000443771313782101
44603;3;R008-COHATRAC 2;331-COMCARNE COMERCIAL DE CARNE LTDA;2026-09-09-00.00.00.000000;2026-09-10-00.00.00.000000;67;691,3;RECEBIDA;I;;93481;LIBERADA;;21260903835761000151550030000446031847805270
44933;3;R029-EMP.PDA;331-COMCARNE COMERCIAL DE CARNE LTDA;2026-09-10-00.00.00.000000;2026-09-10-00.00.00.000000;57;923,76;RECEBIDA;I;;94041;LIBERADA;;21260903835761000151550030000449331295769283
44932;3;R029-EMP.PDA;331-COMCARNE COMERCIAL DE CARNE LTDA;2026-09-10-00.00.00.000000;2026-09-10-00.00.00.000000;57;3016,8;RECEBIDA;I;;94040;LIBERADA;;21260903835761000151550030000449321453860661
44926;3;R029-EMP.PDA;331-COMCARNE COMERCIAL DE CARNE LTDA;2026-09-10-00.00.00.000000;2026-09-10-00.00.00.000000;56;3750,6;RECEBIDA;I;;94034;LIBERADA;;21260903835761000151550030000449261356811581
44924;3;R029-EMP.PDA;331-COMCARNE COMERCIAL DE CARNE LTDA;2026-09-10-00.00.00.000000;2026-09-10-00.00.00.000000;56;1214,67;RECEBIDA;I;;94031;LIBERADA;;21260903835761000151550030000449241741995714
44929;3;R029-EMP.PDA;331-COMCARNE COMERCIAL DE CARNE LTDA;2026-09-10-00.00.00.000000;2026-09-10-00.00.00.000000;56;210;RECEBIDA;I;;94037;LIBERADA;;21260903835761000151550030000449291941432922
44373;3;R054-COHAB 2;331-COMCARNE COMERCIAL DE CARNE LTDA;2026-09-09-00.00.00.000000;2026-09-10-00.00.00.000000;51;449,75;RECEBIDA;I;;93075;LIBERADA;;21260903835761000151550030000443731415266766
44371;3;R054-COHAB 2;331-COMCARNE COMERCIAL DE CARNE LTDA;2026-09-09-00.00.00.000000;2026-09-10-00.00.00.000000;51;1049,5;RECEBIDA;I;;93072;LIBERADA;;21260903835761000151550030000443711605917089
44374;3;R054-COHAB 2;331-COMCARNE COMERCIAL DE CARNE LTDA;2026-09-09-00.00.00.000000;2026-09-10-00.00.00.000000;51;1160,7;RECEBIDA;I;;93076;LIBERADA;;21260903835761000151550030000443741838190108
44375;3;R054-COHAB 2;331-COMCARNE COMERCIAL DE CARNE LTDA;2026-09-09-00.00.00.000000;2026-09-10-00.00.00.000000;51;549,75;RECEBIDA;I;;93077;LIBERADA;;21260903835761000151550030000443751404052276
16285;0;C001-CD BR;7844-LOCAMATTA IMPORTACAO E COMERCIO LTDA;2026-08-20-00.00.00.000000;2026-09-10-00.00.00.000000;1;17262,96;RECEBIDA;I;;82777;LIBERADA;;33260816619475000109550000000162851972275941
44376;3;R054-COHAB 2;331-COMCARNE COMERCIAL DE CARNE LTDA;2026-09-09-00.00.00.000000;2026-09-10-00.00.00.000000;51;2766,06;RECEBIDA;I;;93081;LIBERADA;;21260903835761000151550030000443761595951278
182868;3;R054-COHAB 2;326-COMCARNE COMERCIAL DE CARNE LTDA;2026-09-09-00.00.00.000000;2026-09-10-00.00.00.000000;8;58254,21;RECEBIDA;I;;94175;LIBERADA;;21260903835761002600550030001828681671267239
43503;3;R012-4BOCAS;331-COMCARNE COMERCIAL DE CARNE LTDA;2026-09-07-00.00.00.000000;2026-09-10-00.00.00.000000;51;884,7;RECEBIDA;I;;91715;LIBERADA;;21260903835761000151550030000435031642294630
43505;3;R012-4BOCAS;331-COMCARNE COMERCIAL DE CARNE LTDA;2026-09-07-00.00.00.000000;2026-09-10-00.00.00.000000;51;2156,4;RECEBIDA;I;;91714;LIBERADA;;21260903835761000151550030000435051555293789
43504;3;R012-4BOCAS;331-COMCARNE COMERCIAL DE CARNE LTDA;2026-09-07-00.00.00.000000;2026-09-10-00.00.00.000000;51;11392,9;RECEBIDA;I;;91716;LIBERADA;;21260903835761000151550030000435041831127046
43508;3;R012-4BOCAS;331-COMCARNE COMERCIAL DE CARNE LTDA;2026-09-07-00.00.00.000000;2026-09-10-00.00.00.000000;51;1444,75;RECEBIDA;I;;91721;LIBERADA;;21260903835761000151550030000435081782606925
3438;3;R065-EMP.ITZ;50-RIO GRANDE COMERCIO DE CARNES LTDA;2026-09-02-00.00.00.000000;2026-09-10-00.00.00.000000;50;,05;RECEBIDA;I;;88432;LIBERADA;;21260907555950005000550030000034381776501900
3437;3;R065-EMP.ITZ;50-RIO GRANDE COMERCIO DE CARNES LTDA;2026-09-02-00.00.00.000000;2026-09-10-00.00.00.000000;50;2204,45;RECEBIDA;I;;88431;LIBERADA;;21260907555950005000550030000034371468930250
42489;3;R065-EMP.ITZ;331-COMCARNE COMERCIAL DE CARNE LTDA;2026-09-03-00.00.00.000000;2026-09-10-00.00.00.000000;51;1035;RECEBIDA;I;;90188;LIBERADA;;21260903835761000151550030000424891852107220
43011;3;R065-EMP.ITZ;331-COMCARNE COMERCIAL DE CARNE LTDA;2026-09-04-00.00.00.000000;2026-09-10-00.00.00.000000;51;696;RECEBIDA;I;;90982;LIBERADA;;21260903835761000151550030000430111435054558
1994;3;R065-EMP.ITZ;29-RIO GRANDE COMERCIO DE CARNES LTDA;2026-09-04-00.00.00.000000;2026-09-10-00.00.00.000000;50;229,88;RECEBIDA;I;;90365;LIBERADA;;21260907555950002922550030000019941387295776
42544;3;R065-EMP.ITZ;331-COMCARNE COMERCIAL DE CARNE LTDA;2026-09-04-00.00.00.000000;2026-09-10-00.00.00.000000;56;25725,6;RECEBIDA;I;;90243;LIBERADA;;21260903835761000151550030000425441343265947
43533;3;R065-EMP.ITZ;331-COMCARNE COMERCIAL DE CARNE LTDA;2026-09-07-00.00.00.000000;2026-09-10-00.00.00.000000;51;3419,76;RECEBIDA;I;;91777;LIBERADA;;21260903835761000151550030000435331602448520
44134;3;R065-EMP.ITZ;331-COMCARNE COMERCIAL DE CARNE LTDA;2026-09-08-00.00.00.000000;2026-09-10-00.00.00.000000;51;791,2;RECEBIDA;I;;92646;LIBERADA;;21260903835761000151550030000441341605403285
44106;3;R065-EMP.ITZ;331-COMCARNE COMERCIAL DE CARNE LTDA;2026-09-08-00.00.00.000000;2026-09-10-00.00.00.000000;51;149,7;RECEBIDA;I;;92611;LIBERADA;;21260903835761000151550030000441061307940148
44191;3;R065-EMP.ITZ;331-COMCARNE COMERCIAL DE CARNE LTDA;2026-09-09-00.00.00.000000;2026-09-10-00.00.00.000000;59;5985,57;RECEBIDA;I;;92702;LIBERADA;;21260903835761000151550030000441911469126668
44195;3;R065-EMP.ITZ;331-COMCARNE COMERCIAL DE CARNE LTDA;2026-09-09-00.00.00.000000;2026-09-10-00.00.00.000000;59;2049,36;RECEBIDA;I;;92706;LIBERADA;;21260903835761000151550030000441951831602345
44194;3;R065-EMP.ITZ;331-COMCARNE COMERCIAL DE CARNE LTDA;2026-09-09-00.00.00.000000;2026-09-10-00.00.00.000000;59;419,22;RECEBIDA;I;;92705;LIBERADA;;21260903835761000151550030000441941456187479
44449;3;R065-EMP.ITZ;331-COMCARNE COMERCIAL DE CARNE LTDA;2026-09-09-00.00.00.000000;2026-09-10-00.00.00.000000;60;18178,16;RECEBIDA;I;;93223;LIBERADA;;21260903835761000151550030000444491784066350
160368;2;C001-CD BR;5193-ILHA PLASTIC COM. ATACADISTA D;2026-09-02-00.00.00.000000;2026-09-10-00.00.00.000000;8;6240;RECEBIDA;I;;90585;LIBERADA;;21260921873207000140550020001603681145219224
16459;1;C001-CD BR;2583-EXPRESSO GERACAO TRANSPORTES L;2026-09-01-00.00.00.000000;2026-09-10-00.00.00.000000;5;771,13;RECEBIDA;I;;94347;LIBERADA;;23260924675719000190570010000164591000342651
2505803;3;C001-CD BR;9978-LATICINIOS BELA VISTA LTDA.;2026-08-28-00.00.00.000000;2026-09-10-00.00.00.000000;1;38825,98;RECEBIDA;I;;91218;LIBERADA;;52260802089969000530550030025058031055686865
32558;1;C001-CD BR;2702-INDUSTRIA E COMERCIO DE PAPEIS BRITO LTD;2026-09-01-00.00.00.000000;2026-09-10-00.00.00.000000;8;19637,5;RECEBIDA;I;;91220;LIBERADA;;35260962433966000170550010000325581252909800
1534;1;C001-CD BR;11660-M M PENHA DISTRIBUIDORA LTDA - ME;2026-09-04-00.00.00.000000;2026-09-10-00.00.00.000000;8;1180;RECEBIDA;I;;91213;LIBERADA;;21260928200826000113550010000015341100015349
44985;3;R001-EMP.CALHAU;331-COMCARNE COMERCIAL DE CARNE LTDA;2026-09-10-00.00.00.000000;2026-09-10-00.00.00.000000;56;151,32;RECEBIDA;I;;94158;LIBERADA;;21260903835761000151550030000449851963929799
44979;3;R001-EMP.CALHAU;331-COMCARNE COMERCIAL DE CARNE LTDA;2026-09-10-00.00.00.000000;2026-09-10-00.00.00.000000;56;72,87;RECEBIDA;I;;94152;LIBERADA;;21260903835761000151550030000449791406764704
44919;3;R001-EMP.CALHAU;331-COMCARNE COMERCIAL DE CARNE LTDA;2026-09-10-00.00.00.000000;2026-09-10-00.00.00.000000;51;63,74;RECEBIDA;I;;94007;LIBERADA;;21260903835761000151550030000449191928592214
44888;3;R001-EMP.CALHAU;331-COMCARNE COMERCIAL DE CARNE LTDA;2026-09-10-00.00.00.000000;2026-09-10-00.00.00.000000;51;11,9;RECEBIDA;I;;93916;LIBERADA;;21260903835761000151550030000448881387861340
42535;3;R063-MERC STI;331-COMCARNE COMERCIAL DE CARNE LTDA;2026-09-04-00.00.00.000000;2026-09-10-00.00.00.000000;56;2851,2;RECEBIDA;I;;90234;LIBERADA;;21260903835761000151550030000425351821171095
42831;3;R063-MERC STI;331-COMCARNE COMERCIAL DE CARNE LTDA;2026-09-04-00.00.00.000000;2026-09-10-00.00.00.000000;51;1909,26;RECEBIDA;I;;90827;LIBERADA;;21260903835761000151550030000428311652046571
42999;3;R063-MERC STI;331-COMCARNE COMERCIAL DE CARNE LTDA;2026-09-04-00.00.00.000000;2026-09-10-00.00.00.000000;51;782,4;RECEBIDA;I;;90970;LIBERADA;;21260903835761000151550030000429991398438851
42998;3;R063-MERC STI;331-COMCARNE COMERCIAL DE CARNE LTDA;2026-09-04-00.00.00.000000;2026-09-10-00.00.00.000000;56;394,8;RECEBIDA;I;;90969;LIBERADA;;21260903835761000151550030000429981635518732
977;1;R063-MERC STI;17679-M S D COMERCIO E SERVICOS LTDA;2026-07-31-00.00.00.000000;2026-09-10-00.00.00.000000;2;3825;RECEBIDA;I;;94228;LIBERADA;;21260761527499000184550010000009771538933059
1804766;5;R063-MERC STI;6911-REFRESCOS GUARARAPES LTDA.;2026-09-09-00.00.00.000000;2026-09-10-00.00.00.000000;8;4416,23;RECEBIDA;I;;94248;LIBERADA;;21260908715757002540550050018047661002474232
422650;2;R063-MERC STI;5920-DENCLA INDUSTRIA DE POLPAS EIR;2026-09-04-00.00.00.000000;2026-09-10-00.00.00.000000;8;1524,48;RECEBIDA;I;;94321;LIBERADA;;22260905891546000101550020004226501122277214
28072;1;R001-EMP.CALHAU;1508-SUNSET DISTRIBUIDORA DE ALIMEN;2026-09-10-00.00.00.000000;2026-09-10-00.00.00.000000;16;1903,92;RECEBIDA;I;;94391;LIBERADA;;21260943215639000105550010000280721502252556
331457;1;R001-EMP.CALHAU;4643-RICCO ALIMENTOS;2026-09-10-00.00.00.000000;2026-09-10-00.00.00.000000;18;1027,6;RECEBIDA;I;;94393;LIBERADA;;21260929356859000110550010003314571816122559
182800;3;R001-EMP.CALHAU;326-COMCARNE COMERCIAL DE CARNE LTDA;2026-09-08-00.00.00.000000;2026-09-10-00.00.00.000000;8;22721,73;RECEBIDA;I;;94292;LIBERADA;;21260903835761002600550030001828001511585546
175584;1;C001-CD BR;9329-MAURANO & MAURANO LTDA;2026-08-21-00.00.00.000000;2026-09-10-00.00.00.000000;1;9614,16;RECEBIDA;I;;82631;LIBERADA;;35260862841846000101550010001755841495810753
42419;3;R063-MERC STI;331-COMCARNE COMERCIAL DE CARNE LTDA;2026-09-03-00.00.00.000000;2026-09-10-00.00.00.000000;67;27,6;RECEBIDA;I;;90138;LIBERADA;;21260903835761000151550030000424191328386722
42989;3;R063-MERC STI;331-COMCARNE COMERCIAL DE CARNE LTDA;2026-09-04-00.00.00.000000;2026-09-10-00.00.00.000000;51;621,6;RECEBIDA;I;;90960;LIBERADA;;21260903835761000151550030000429891322249202
44415;3;R065-EMP.ITZ;331-COMCARNE COMERCIAL DE CARNE LTDA;2026-09-09-00.00.00.000000;2026-09-10-00.00.00.000000;60;13439,28;RECEBIDA;I;;93133;LIBERADA;;21260903835761000151550030000444151871865245
44413;3;R065-EMP.ITZ;331-COMCARNE COMERCIAL DE CARNE LTDA;2026-09-09-00.00.00.000000;2026-09-10-00.00.00.000000;60;6664,14;RECEBIDA;I;;93131;LIBERADA;;21260903835761000151550030000444131774243699
44196;3;R065-EMP.ITZ;331-COMCARNE COMERCIAL DE CARNE LTDA;2026-09-09-00.00.00.000000;2026-09-10-00.00.00.000000;60;864,36;RECEBIDA;I;;92707;LIBERADA;;21260903835761000151550030000441961747861111
44192;3;R065-EMP.ITZ;331-COMCARNE COMERCIAL DE CARNE LTDA;2026-09-09-00.00.00.000000;2026-09-10-00.00.00.000000;60;5358,43;RECEBIDA;I;;92703;LIBERADA;;21260903835761000151550030000441921374096947
3668;3;R065-EMP.ITZ;50-RIO GRANDE COMERCIO DE CARNES LTDA;2026-09-09-00.00.00.000000;2026-09-10-00.00.00.000000;50;22328,2;RECEBIDA;I;;92822;LIBERADA;;21260907555950005000550030000036681843028190
44450;3;R065-EMP.ITZ;331-COMCARNE COMERCIAL DE CARNE LTDA;2026-09-09-00.00.00.000000;2026-09-10-00.00.00.000000;51;6386,95;RECEBIDA;I;;93227;LIBERADA;;21260903835761000151550030000444501305388094
44308;3;R040-B.FATIMA 1;331-COMCARNE COMERCIAL DE CARNE LTDA;2026-09-09-00.00.00.000000;2026-09-10-00.00.00.000000;51;7015,01;RECEBIDA;I;;92962;LIBERADA;;21260903835761000151550030000443081596825039
44309;3;R040-B.FATIMA 1;331-COMCARNE COMERCIAL DE CARNE LTDA;2026-09-09-00.00.00.000000;2026-09-10-00.00.00.000000;51;899,5;RECEBIDA;I;;92963;LIBERADA;;21260903835761000151550030000443091115735913
44307;3;R040-B.FATIMA 1;331-COMCARNE COMERCIAL DE CARNE LTDA;2026-09-09-00.00.00.000000;2026-09-10-00.00.00.000000;51;524,75;RECEBIDA;I;;92961;LIBERADA;;21260903835761000151550030000443071669718663
182871;3;R002-J.DE DEUS;326-COMCARNE COMERCIAL DE CARNE LTDA;2026-09-09-00.00.00.000000;2026-09-10-00.00.00.000000;23;19204,25;RECEBIDA;I;;93647;LIBERADA;;21260903835761002600550030001828711049266947
44312;3;R040-B.FATIMA 1;331-COMCARNE COMERCIAL DE CARNE LTDA;2026-09-09-00.00.00.000000;2026-09-10-00.00.00.000000;51;1099,5;RECEBIDA;I;;92966;LIBERADA;;21260903835761000151550030000443121419179307
5434941;7;R052-FE EM DEUS;6911-REFRESCOS GUARARAPES LTDA.;2026-09-03-00.00.00.000000;2026-09-10-00.00.00.000000;8;2016,22;RECEBIDA;I;;91255;LIBERADA;;21260908715757002540550070054349411987514399
5432012;7;R052-FE EM DEUS;6911-REFRESCOS GUARARAPES LTDA.;2026-09-02-00.00.00.000000;2026-09-10-00.00.00.000000;8;1843,85;RECEBIDA;I;;94492;LIBERADA;;21260908715757002540550070054320121621552246
44292;3;R052-FE EM DEUS;331-COMCARNE COMERCIAL DE CARNE LTDA;2026-09-09-00.00.00.000000;2026-09-10-00.00.00.000000;51;829,65;RECEBIDA;I;;92913;LIBERADA;;21260903835761000151550030000442921792398065
44519;3;R052-FE EM DEUS;331-COMCARNE COMERCIAL DE CARNE LTDA;2026-09-09-00.00.00.000000;2026-09-10-00.00.00.000000;67;1556,26;RECEBIDA;I;;93367;LIBERADA;;21260903835761000151550030000445191559574545
6701;1;R052-FE EM DEUS;7281-R R DE ARAUJO COMERCIO;2026-09-01-00.00.00.000000;2026-09-10-00.00.00.000000;8;420;RECEBIDA;I;;94496;LIBERADA;;21260918684757000107550010000067011430443011
179845;4;R071-V. ITAMAR;10-RIO GRANDE COMERCIO DE CARNES LTDA;2026-09-05-00.00.00.000000;2026-09-10-00.00.00.000000;53;15955,21;RECEBIDA;I;;92980;LIBERADA;;21260907555950001012550040001798451483035306
44655;3;R071-V. ITAMAR;331-COMCARNE COMERCIAL DE CARNE LTDA;2026-09-09-00.00.00.000000;2026-09-10-00.00.00.000000;67;691,3;RECEBIDA;I;;93533;LIBERADA;;21260903835761000151550030000446551008221885
44310;3;R040-B.FATIMA 1;331-COMCARNE COMERCIAL DE CARNE LTDA;2026-09-09-00.00.00.000000;2026-09-10-00.00.00.000000;51;1439,4;RECEBIDA;I;;92964;LIBERADA;;21260903835761000151550030000443101559663487
44311;3;R040-B.FATIMA 1;331-COMCARNE COMERCIAL DE CARNE LTDA;2026-09-09-00.00.00.000000;2026-09-10-00.00.00.000000;51;1574,4;RECEBIDA;I;;92965;LIBERADA;;21260903835761000151550030000443111860101937
44630;3;R040-B.FATIMA 1;331-COMCARNE COMERCIAL DE CARNE LTDA;2026-09-09-00.00.00.000000;2026-09-10-00.00.00.000000;67;691,3;RECEBIDA;I;;93508;LIBERADA;;21260903835761000151550030000446301262244400
182867;3;R020-CRUZ.ANIL;326-COMCARNE COMERCIAL DE CARNE LTDA;2026-09-09-00.00.00.000000;2026-09-10-00.00.00.000000;23;36000,46;RECEBIDA;I;;94490;LIBERADA;;21260903835761002600550030001828671930559780
44927;3;R029-EMP.PDA;331-COMCARNE COMERCIAL DE CARNE LTDA;2026-09-10-00.00.00.000000;2026-09-10-00.00.00.000000;56;10187,46;RECEBIDA;I;;94035;LIBERADA;;21260903835761000151550030000449271393968224
44928;3;R029-EMP.PDA;331-COMCARNE COMERCIAL DE CARNE LTDA;2026-09-10-00.00.00.000000;2026-09-10-00.00.00.000000;56;554;RECEBIDA;I;;94036;LIBERADA;;21260903835761000151550030000449281361491098
44931;3;R029-EMP.PDA;331-COMCARNE COMERCIAL DE CARNE LTDA;2026-09-10-00.00.00.000000;2026-09-10-00.00.00.000000;56;699;RECEBIDA;I;;94039;LIBERADA;;21260903835761000151550030000449311367376989
44936;3;R029-EMP.PDA;331-COMCARNE COMERCIAL DE CARNE LTDA;2026-09-10-00.00.00.000000;2026-09-10-00.00.00.000000;51;2719,92;RECEBIDA;I;;94044;LIBERADA;;21260903835761000151550030000449361184994981
44925;3;R029-EMP.PDA;331-COMCARNE COMERCIAL DE CARNE LTDA;2026-09-10-00.00.00.000000;2026-09-10-00.00.00.000000;56;26919,94;RECEBIDA;I;;94032;LIBERADA;;21260903835761000151550030000449251960287542
38244;3;R020-CRUZ.ANIL;331-COMCARNE COMERCIAL DE CARNE LTDA;2026-08-24-00.00.00.000000;2026-09-10-00.00.00.000000;67;1205,98;RECEBIDA;I;;82841;LIBERADA;;21260803835761000151550030000382441457962845
44641;3;R052-FE EM DEUS;331-COMCARNE COMERCIAL DE CARNE LTDA;2026-09-09-00.00.00.000000;2026-09-10-00.00.00.000000;67;691,3;RECEBIDA;I;;93519;LIBERADA;;21260903835761000151550030000446411397533616
43192;3;R052-FE EM DEUS;331-COMCARNE COMERCIAL DE CARNE LTDA;2026-09-05-00.00.00.000000;2026-09-10-00.00.00.000000;51;549,75;RECEBIDA;I;;91277;LIBERADA;;21260903835761000151550030000431921833686167
93578;2;R029-EMP.PDA;5372-SITIO COMERCIO DE FRUTAS LTDA;2026-09-09-00.00.00.000000;2026-09-10-00.00.00.000000;18;4005,48;RECEBIDA;I;;94500;LIBERADA;;21260928123758000136550020000935781941844540
472;3;R043-J.PAULO 1;49-RIO GRANDE COMERCIO DE CARNES LTDA;2026-09-10-00.00.00.000000;2026-09-10-00.00.00.000000;50;1825,1;RECEBIDA;I;;94436;LIBERADA;;21260907555950004976550030000004721705122871
16675;1;R029-EMP.PDA;20749-C A PIVATTO COMERCIO LTDA;2026-09-10-00.00.00.000000;2026-09-10-00.00.00.000000;18;49;RECEBIDA;I;;94508;LIBERADA;;21260923828178000120550010000166751100166750
179870;4;R069-PLN.TURU;10-RIO GRANDE COMERCIO DE CARNES LTDA;2026-09-05-00.00.00.000000;2026-09-10-00.00.00.000000;53;19131,29;RECEBIDA;I;;92746;LIBERADA;;21260907555950001012550040001798701002738030
7941;1;R029-EMP.PDA;5454-V G S RAMOS SERVICOS LTDA;2026-09-08-00.00.00.000000;2026-09-10-00.00.00.000000;18;2238,75;RECEBIDA;I;;94510;LIBERADA;;21260955104296000182550010000079411614039814
16607;1;C001-CD BR;2583-EXPRESSO GERACAO TRANSPORTES L;2026-09-05-00.00.00.000000;2026-09-11-00.00.00.000000;5;854,98;RECEBIDA;I;;93369;LIBERADA;;23260924675719000190570010000166071000344896
223;3;C001-CD BR;66-RIO GRANDE COMERCIO DE CARNES LTDA;2026-09-03-00.00.00.000000;2026-09-11-00.00.00.000000;51;3216,48;RECEBIDA;I;;90033;LIBERADA;;35260907555950006677550030000002231150902890
2377;1;C001-CD BR;6227-COMERCIAL TF DE ALMEIDA LTDA;2026-09-01-00.00.00.000000;2026-09-11-00.00.00.000000;8;14140;RECEBIDA;I;;94082;LIBERADA;;21260953673998000151550010000023771120887002
182803;3;R015-S.FRANC 2;326-COMCARNE COMERCIAL DE CARNE LTDA;2026-09-08-00.00.00.000000;2026-09-10-00.00.00.000000;23;19609,95;RECEBIDA;I;;92838;LIBERADA;;21260903835761002600550030001828031689016071
44456;3;R033-ALEMANHA;331-COMCARNE COMERCIAL DE CARNE LTDA;2026-09-09-00.00.00.000000;2026-09-10-00.00.00.000000;51;239,85;RECEBIDA;I;;93232;LIBERADA;;21260903835761000151550030000444561909758036
44455;3;R033-ALEMANHA;331-COMCARNE COMERCIAL DE CARNE LTDA;2026-09-09-00.00.00.000000;2026-09-10-00.00.00.000000;51;9792,66;RECEBIDA;I;;93231;LIBERADA;;21260903835761000151550030000444551165815471
6991;1;C001-CD BR;8014-PRODUTORA E DISTRIBUIDORA DE L;2026-09-07-00.00.00.000000;2026-09-10-00.00.00.000000;18;1621;RECEBIDA;I;;94125;LIBERADA;;21260949208364000150550010000069911000012502
