NUMERO_NF;SERIE;EMPRESA;FORNECEDOR;DATA_EMISSAO;DATA_ENTRADA;CGO;VALOR_TOTAL;SITUACAO_;SITUACAO;SEQNOTAFISCAL;SEQAUXNOTAFISCAL;SITUACAO_CONFERENCIA;USUARIO_CONFERENCIA;CHAVE_ACESSO
41548;3;R065-EMP.ITZ;331-COMCARNE COMERCIAL DE CARNE LTDA;2026-09-01-00.00.00.000000;2026-09-01-00.00.00.000000;57;1277,06;RECEBIMENTO;R;;88354;;;21260903835761000151550030000415481324715201
41549;3;R065-EMP.ITZ;331-COMCARNE COMERCIAL DE CARNE LTDA;2026-09-01-00.00.00.000000;2026-09-01-00.00.00.000000;57;31905,58;RECEBIMENTO;R;;88355;;;21260903835761000151550030000415491608278636
41550;3;R065-EMP.ITZ;331-COMCARNE COMERCIAL DE CARNE LTDA;2026-09-01-00.00.00.000000;2026-09-01-00.00.00.000000;57;1331,4;RECEBIMENTO;R;;88356;;;21260903835761000151550030000415501916923703
3446;3;R065-EMP.ITZ;50-RIO GRANDE COMERCIO DE CARNES LTDA;2026-09-02-00.00.00.000000;2026-09-02-00.00.00.000000;50;27551,49;RECEBIMENTO;R;;88446;;;21260907555950005000550030000034461886810046
41183;3;R065-EMP.ITZ;331-COMCARNE COMERCIAL DE CARNE LTDA;2026-09-01-00.00.00.000000;2026-09-01-00.00.00.000000;60;3331,88;RECEBIMENTO;R;;87712;;;21260903835761000151550030000411831599042655
41537;3;R065-EMP.ITZ;331-COMCARNE COMERCIAL DE CARNE LTDA;2026-09-01-00.00.00.000000;2026-09-01-00.00.00.000000;51;495,12;RECEBIMENTO;R;;88343;;;21260903835761000151550030000415371606951308
20697;0;R065-EMP.ITZ;11344-COCO DA CANOA LTDA;2026-08-28-00.00.00.000000;2026-09-01-00.00.00.000000;16;1220;RECEBIDA;I;;87894;LIBERADA;;21260848795780000130550000000206971825928730
44741;0;R065-EMP.ITZ;4180-RICCO ALIMENTOS HORTIFRUTIGRANJEIROS LTD;2026-09-01-00.00.00.000000;2026-09-01-00.00.00.000000;18;3937,2;RECEBIDA;I;;87774;LIBERADA;;21260929356859000209550000000447411253144157
41123;3;R065-EMP.ITZ;331-COMCARNE COMERCIAL DE CARNE LTDA;2026-09-01-00.00.00.000000;2026-09-01-00.00.00.000000;56;394,8;RECEBIMENTO;R;;87652;;;21260903835761000151550030000411231322233217
41124;3;R065-EMP.ITZ;331-COMCARNE COMERCIAL DE CARNE LTDA;2026-09-01-00.00.00.000000;2026-09-01-00.00.00.000000;60;1606,63;RECEBIMENTO;R;;87653;;;21260903835761000151550030000411241115937186
909861;22;R065-EMP.ITZ;3944-CRBS S. A. - CDD;2026-09-01-00.00.00.000000;2026-09-02-00.00.00.000000;16;3148,41;RECEBIMENTO;R;;88592;;;21260956228356014868550220009098611159006708
3437;3;R065-EMP.ITZ;50-RIO GRANDE COMERCIO DE CARNES LTDA;2026-09-02-00.00.00.000000;2026-09-02-00.00.00.000000;50;2204,45;RECEBIMENTO;R;;88431;;;21260907555950005000550030000034371468930250
3438;3;R065-EMP.ITZ;50-RIO GRANDE COMERCIO DE CARNES LTDA;2026-09-02-00.00.00.000000;2026-09-02-00.00.00.000000;50;,05;RECEBIMENTO;R;;88432;;;21260907555950005000550030000034381776501900
29241;1;R065-EMP.ITZ;5422-FROSTY PRODUTOS ALIMENTICIOS L;2026-08-25-00.00.00.000000;2026-09-02-00.00.00.000000;16;1996,8;RECEBIMENTO;R;;88907;;;21260835229640001809550010000292411349505488
41197;3;R065-EMP.ITZ;331-COMCARNE COMERCIAL DE CARNE LTDA;2026-09-01-00.00.00.000000;2026-09-01-00.00.00.000000;57;13672,61;RECEBIMENTO;R;;87726;;;21260903835761000151550030000411971628482617
41600;3;R065-EMP.ITZ;331-COMCARNE COMERCIAL DE CARNE LTDA;2026-09-02-00.00.00.000000;2026-09-02-00.00.00.000000;59;1034,82;RECEBIMENTO;R;;88406;;;21260903835761000151550030000416001948932051
41601;3;R065-EMP.ITZ;331-COMCARNE COMERCIAL DE CARNE LTDA;2026-09-02-00.00.00.000000;2026-09-02-00.00.00.000000;60;1034,82;RECEBIMENTO;R;;88407;;;21260903835761000151550030000416011786484099
41664;3;R065-EMP.ITZ;331-COMCARNE COMERCIAL DE CARNE LTDA;2026-09-02-00.00.00.000000;2026-09-02-00.00.00.000000;51;278,59;RECEBIMENTO;R;;88628;;;21260903835761000151550030000416641511979984
41115;3;R065-EMP.ITZ;331-COMCARNE COMERCIAL DE CARNE LTDA;2026-09-01-00.00.00.000000;2026-09-01-00.00.00.000000;57;1198,04;RECEBIMENTO;R;;87644;;;21260903835761000151550030000411151165634889
41116;3;R065-EMP.ITZ;331-COMCARNE COMERCIAL DE CARNE LTDA;2026-09-01-00.00.00.000000;2026-09-01-00.00.00.000000;57;13991,18;RECEBIMENTO;R;;87645;;;21260903835761000151550030000411161448590600
41117;3;R065-EMP.ITZ;331-COMCARNE COMERCIAL DE CARNE LTDA;2026-09-01-00.00.00.000000;2026-09-01-00.00.00.000000;57;3619,12;RECEBIMENTO;R;;87646;;;21260903835761000151550030000411171643005432
41118;3;R065-EMP.ITZ;331-COMCARNE COMERCIAL DE CARNE LTDA;2026-09-01-00.00.00.000000;2026-09-01-00.00.00.000000;57;6120,7;RECEBIMENTO;R;;87647;;;21260903835761000151550030000411181549083252
41119;3;R065-EMP.ITZ;331-COMCARNE COMERCIAL DE CARNE LTDA;2026-09-01-00.00.00.000000;2026-09-01-00.00.00.000000;60;864,36;RECEBIMENTO;R;;87648;;;21260903835761000151550030000411191167450806
41163;3;R065-EMP.ITZ;331-COMCARNE COMERCIAL DE CARNE LTDA;2026-09-01-00.00.00.000000;2026-09-01-00.00.00.000000;57;2553,81;RECEBIMENTO;R;;87692;;;21260903835761000151550030000411631688158010
41164;3;R065-EMP.ITZ;331-COMCARNE COMERCIAL DE CARNE LTDA;2026-09-01-00.00.00.000000;2026-09-01-00.00.00.000000;59;3712,59;RECEBIMENTO;R;;87693;;;21260903835761000151550030000411641664634595
6058;1;R065-EMP.ITZ;3709-S T PAIVA DOS REIS ROSATTE;2026-09-01-00.00.00.000000;2026-09-01-00.00.00.000000;;599;XML;X;3629265;;;;21260932961616000115550010000060581839268650
8695089;1;R066-CDFATSP;12990-SEARA COMERCIO DE ALIMENTOS T;2026-08-26-00.00.00.000000;2026-09-01-00.00.00.000000;21;12674,21;RECEBIDA;I;;88037;LIBERADA;;35260883044016004978550010086950891210897409
8695090;1;R066-CDFATSP;12990-SEARA COMERCIO DE ALIMENTOS T;2026-08-26-00.00.00.000000;2026-09-01-00.00.00.000000;21;1242;RECEBIDA;I;;88038;LIBERADA;;35260883044016004978550010086950901488760732
467326;1;R066-CDFATSP;13513-SEARA COMERCIO DE ALIMENTOS LT;2026-08-28-00.00.00.000000;2026-09-01-00.00.00.000000;21;38278,8;RECEBIDA;I;;88033;LIBERADA;;35260883044016005192550010004673261929392770
3312615;2;R066-CDFATSP;6231-KOZZY ALIMENTOS LTDA;2026-08-28-00.00.00.000000;2026-09-02-00.00.00.000000;21;8243,6;RECEBIDA;I;;86563;LIBERADA;;35260801820028000138550020033126151701042468
584820;880;R066-CDFATSP;20170-BIMBO DO BRASIL LTDA;2026-08-31-00.00.00.000000;2026-09-02-00.00.00.000000;21;4678,08;RECEBIDA;I;;88297;LIBERADA;;35260835402759000185558800005848201205475364
286432;1;R066-CDFATSP;13624-LATICINIOS P J LTDA;2026-08-25-00.00.00.000000;2026-09-02-00.00.00.000000;21;1509,71;RECEBIDA;I;;88828;LIBERADA;;31260821601281000108550010002864321944218227
92676;1;R066-CDFATSP;13106-LEITERIA DELICARI IND E COM LTDA;2026-08-31-00.00.00.000000;2026-09-02-00.00.00.000000;21;2860,7;RECEBIMENTO;R;;88471;;;35260815432378000131550010000926761126193715
286556;1;R066-CDFATSP;13624-LATICINIOS P J LTDA;2026-08-27-00.00.00.000000;2026-09-02-00.00.00.000000;21;4334,67;RECEBIDA;I;;88834;LIBERADA;;31260821601281000108550010002865561200648719
286705;1;R066-CDFATSP;13624-LATICINIOS P J LTDA;2026-08-31-00.00.00.000000;2026-09-02-00.00.00.000000;21;10988,82;RECEBIDA;I;;88840;LIBERADA;;31260821601281000108550010002867051356262372
16549229;6;R066-CDFATSP;1986-BRF S.A.;2026-08-27-00.00.00.000000;2026-09-01-00.00.00.000000;21;15523,2;RECEBIDA;I;;88036;LIBERADA;;35260801838723009850550060165492291255354262
92675;1;R066-CDFATSP;13106-LEITERIA DELICARI IND E COM LTDA;2026-08-31-00.00.00.000000;2026-09-01-00.00.00.000000;21;6582,79;RECEBIDA;I;;88224;LIBERADA;;35260815432378000131550010000926751126193637
292724;1;R066-CDFATSP;6682-HNK BR BEBIDAS LTDA;2026-08-31-00.00.00.000000;2026-09-02-00.00.00.000000;21;77310,13;RECEBIMENTO;R;;88821;;;35260802864417005600550010002927241925119894
1298621;1;R066-CDFATSP;13616-FR DISTRIBUICAO LTDA;2026-08-31-00.00.00.000000;2026-09-02-00.00.00.000000;21;16797,6;RECEBIMENTO;R;;88842;;;35260817659781000123550010012986211502221653
286356;1;R066-CDFATSP;13624-LATICINIOS P J LTDA;2026-08-25-00.00.00.000000;2026-09-02-00.00.00.000000;21;5227,53;RECEBIDA;I;;88831;LIBERADA;;31260821601281000108550010002863561852896772
182590;3;R067-CEASA;326-COMCARNE COMERCIAL DE CARNE LTDA;2026-08-31-00.00.00.000000;2026-09-02-00.00.00.000000;23;21809,56;RECEBIDA;I;;87902;LIBERADA;;21260803835761002600550030001825901560176511
41318;3;R067-CEASA;331-COMCARNE COMERCIAL DE CARNE LTDA;2026-09-01-00.00.00.000000;2026-09-01-00.00.00.000000;51;2668,85;RECEBIMENTO;R;;88068;;;21260903835761000151550030000413181740415869
41317;3;R067-CEASA;331-COMCARNE COMERCIAL DE CARNE LTDA;2026-09-01-00.00.00.000000;2026-09-01-00.00.00.000000;51;4920,84;RECEBIMENTO;R;;88067;;;21260903835761000151550030000413171271159167
41488;3;R068-JD.TROPICA;331-COMCARNE COMERCIAL DE CARNE LTDA;2026-09-01-00.00.00.000000;2026-09-01-00.00.00.000000;67;6809,74;RECEBIMENTO;R;;88331;;;21260903835761000151550030000414881716440166
5429426;7;R069-PLN.TURU;6911-REFRESCOS GUARARAPES LTDA.;2026-09-01-00.00.00.000000;2026-09-02-00.00.00.000000;8;212,1;RECEBIDA;I;;88635;LIBERADA;;21260908715757002540550070054294261837150265
2348;1;R069-PLN.TURU;6227-COMERCIAL TF DE ALMEIDA LTDA;2026-08-31-00.00.00.000000;2026-09-01-00.00.00.000000;8;670,8;RECEBIDA;I;;87773;LIBERADA;;21260853673998000151550010000023481959781085
40854;3;R069-PLN.TURU;331-COMCARNE COMERCIAL DE CARNE LTDA;2026-08-31-00.00.00.000000;2026-09-01-00.00.00.000000;51;6609,2;RECEBIDA;I;;87189;LIBERADA;;21260803835761000151550030000408541903270169
41732;3;R069-PLN.TURU;331-COMCARNE COMERCIAL DE CARNE LTDA;2026-09-02-00.00.00.000000;2026-09-02-00.00.00.000000;67;5902,35;RECEBIMENTO;R;;88765;;;21260903835761000151550030000417321942853124
40855;3;R069-PLN.TURU;331-COMCARNE COMERCIAL DE CARNE LTDA;2026-08-31-00.00.00.000000;2026-09-01-00.00.00.000000;51;1229,4;RECEBIDA;I;;87190;LIBERADA;;21260803835761000151550030000408551829198720
1991995;1;R069-PLN.TURU;5209-EMPRESA BRASILEIRA DISTRIBUICA;2026-08-31-00.00.00.000000;2026-09-01-00.00.00.000000;8;219,3;RECEBIMENTO;R;;87769;;;21260805402904001309550010019919951105193112
6688;1;R069-PLN.TURU;7281-R R DE ARAUJO COMERCIO;2026-09-01-00.00.00.000000;2026-09-01-00.00.00.000000;8;315;RECEBIDA;I;;88170;LIBERADA;;21260918684757000107550010000066881815344478
41275;3;R070-AL.TURU;331-COMCARNE COMERCIAL DE CARNE LTDA;2026-09-01-00.00.00.000000;2026-09-01-00.00.00.000000;51;1874;RECEBIMENTO;R;;87973;;;21260903835761000151550030000412751401938150
41276;3;R070-AL.TURU;331-COMCARNE COMERCIAL DE CARNE LTDA;2026-09-01-00.00.00.000000;2026-09-01-00.00.00.000000;51;549,75;RECEBIMENTO;R;;87974;;;21260903835761000151550030000412761741019337
41730;3;R070-AL.TURU;331-COMCARNE COMERCIAL DE CARNE LTDA;2026-09-02-00.00.00.000000;2026-09-02-00.00.00.000000;67;5518,51;RECEBIMENTO;R;;88761;;;21260903835761000151550030000417301837449870
5430340;7;R070-AL.TURU;6911-REFRESCOS GUARARAPES LTDA.;2026-09-01-00.00.00.000000;2026-09-02-00.00.00.000000;8;1871,51;RECEBIMENTO;R;;88777;;;21260908715757002540550070054303401239027180
41270;3;R070-AL.TURU;331-COMCARNE COMERCIAL DE CARNE LTDA;2026-09-01-00.00.00.000000;2026-09-01-00.00.00.000000;51;1172,37;RECEBIMENTO;R;;87947;;;21260903835761000151550030000412701920698910
179737;4;R070-AL.TURU;10-RIO GRANDE COMERCIO DE CARNES LTDA;2026-09-01-00.00.00.000000;2026-09-02-00.00.00.000000;53;1597,08;CONFERENCIA;C;;88754;GERADA;;21260907555950001012550040001797371243573071
5429555;7;R070-AL.TURU;6911-REFRESCOS GUARARAPES LTDA.;2026-09-01-00.00.00.000000;2026-09-02-00.00.00.000000;8;46,33;RECEBIMENTO;R;;88778;;;21260908715757002540550070054295551016293396
41269;3;R070-AL.TURU;331-COMCARNE COMERCIAL DE CARNE LTDA;2026-09-01-00.00.00.000000;2026-09-01-00.00.00.000000;51;11748,96;RECEBIMENTO;R;;87946;;;21260903835761000151550030000412691438429066
5429156;7;R071-V. ITAMAR;6911-REFRESCOS GUARARAPES LTDA.;2026-09-01-00.00.00.000000;2026-09-01-00.00.00.000000;;1053,03;XML;X;3630587;;;;21260908715757002540550070054291561794392290
41430;3;R071-V. ITAMAR;331-COMCARNE COMERCIAL DE CARNE LTDA;2026-09-01-00.00.00.000000;2026-09-01-00.00.00.000000;51;3764,35;RECEBIMENTO;R;;88247;;;21260903835761000151550030000414301804189503
41431;3;R071-V. ITAMAR;331-COMCARNE COMERCIAL DE CARNE LTDA;2026-09-01-00.00.00.000000;2026-09-01-00.00.00.000000;51;559,8;RECEBIMENTO;R;;88248;;;21260903835761000151550030000414311694653135
179736;4;R071-V. ITAMAR;10-RIO GRANDE COMERCIO DE CARNES LTDA;2026-09-01-00.00.00.000000;2026-09-01-00.00.00.000000;;16276,2;XML;X;3629267;;;;21260907555950001012550040001797361451283857
3434;3;R072-MERC MAIOB;50-RIO GRANDE COMERCIO DE CARNES LTDA;2026-09-01-00.00.00.000000;2026-09-01-00.00.00.000000;50;748,68;RECEBIMENTO;R;;88088;;;21260907555950005000550030000034341973414393
6953;1;R072-MERC MAIOB;8014-PRODUTORA E DISTRIBUIDORA DE L;2026-09-01-00.00.00.000000;2026-09-01-00.00.00.000000;0;1886;XML;X;3630194;;;;21260949208364000150550010000069531000011505
14494;1;R072-MERC MAIOB;5504-DISTRIBUIDORA DE ALIMENTOS VAL;2026-09-01-00.00.00.000000;2026-09-01-00.00.00.000000;0;152,35;XML;X;3630193;;;;21260914613711000308550010000144941030000171
329394;1;R072-MERC MAIOB;4643-RICCO ALIMENTOS;2026-09-01-00.00.00.000000;2026-09-01-00.00.00.000000;0;3027,6;XML;X;3630242;;;;21260929356859000110550010003293941631181320
40943;3;R072-MERC MAIOB;331-COMCARNE COMERCIAL DE CARNE LTDA;2026-08-31-00.00.00.000000;2026-09-01-00.00.00.000000;56;612,9;RECEBIDA;I;;87402;LIBERADA;;21260803835761000151550030000409431657596328
40944;3;R072-MERC MAIOB;331-COMCARNE COMERCIAL DE CARNE LTDA;2026-08-31-00.00.00.000000;2026-09-01-00.00.00.000000;56;1292,83;RECEBIDA;I;;87403;LIBERADA;;21260803835761000151550030000409441245909229
41042;3;R072-MERC MAIOB;331-COMCARNE COMERCIAL DE CARNE LTDA;2026-08-31-00.00.00.000000;2026-09-01-00.00.00.000000;51;135,2;RECEBIDA;I;;87529;LIBERADA;;21260803835761000151550030000410421892789627
41017;3;R072-MERC MAIOB;331-COMCARNE COMERCIAL DE CARNE LTDA;2026-08-31-00.00.00.000000;2026-09-01-00.00.00.000000;57;841;RECEBIDA;I;;87506;LIBERADA;;21260803835761000151550030000410171627040017
41018;3;R072-MERC MAIOB;331-COMCARNE COMERCIAL DE CARNE LTDA;2026-08-31-00.00.00.000000;2026-09-01-00.00.00.000000;57;1386,86;RECEBIDA;I;;87507;LIBERADA;;21260803835761000151550030000410181587096413
2313;3;R072-MERC MAIOB;1-RIO GRANDE COMERCIO DE CARNES LTDA;2026-09-01-00.00.00.000000;2026-09-01-00.00.00.000000;50;251,48;RECEBIDA;I;;87803;LIBERADA;;21260907555950000121550030000023131673076356
4834165;1;R072-MERC MAIOB;7737-BASTO MESQUITA DISTR.E LOGISTI;2026-08-28-00.00.00.000000;2026-09-01-00.00.00.000000;8;3234,47;RECEBIDA;I;;87146;LIBERADA;;21260812464051000153550010048341651118250999
421715;2;R072-MERC MAIOB;5920-DENCLA INDUSTRIA DE POLPAS EIR;2026-08-28-00.00.00.000000;2026-09-01-00.00.00.000000;8;516;RECEBIDA;I;;87148;LIBERADA;;22260805891546000101550020004217151116199221
93200;2;R072-MERC MAIOB;5372-SITIO COMERCIO DE FRUTAS LTDA;2026-08-31-00.00.00.000000;2026-09-01-00.00.00.000000;8;968,97;RECEBIDA;I;;88094;LIBERADA;;21260828123758000136550020000932001759650210
75148;1;R072-MERC MAIOB;2646-HIDROFOLHAS CULTIVO DE HORT LT;2026-08-31-00.00.00.000000;2026-09-01-00.00.00.000000;8;483,3;RECEBIDA;I;;88097;LIBERADA;;22260812899448000259550010000751481659848475
41169;3;R072-MERC MAIOB;331-COMCARNE COMERCIAL DE CARNE LTDA;2026-09-01-00.00.00.000000;2026-09-02-00.00.00.000000;57;7492,82;RECEBIDA;I;;87698;LIBERADA;;21260903835761000151550030000411691140905286
41168;3;R072-MERC MAIOB;331-COMCARNE COMERCIAL DE CARNE LTDA;2026-09-01-00.00.00.000000;2026-09-02-00.00.00.000000;57;5141,52;RECEBIDA;I;;87697;LIBERADA;;21260903835761000151550030000411681621403698
41167;3;R072-MERC MAIOB;331-COMCARNE COMERCIAL DE CARNE LTDA;2026-09-01-00.00.00.000000;2026-09-02-00.00.00.000000;57;3755,75;RECEBIDA;I;;87696;LIBERADA;;21260903835761000151550030000411671621137222
41103;3;R072-MERC MAIOB;331-COMCARNE COMERCIAL DE CARNE LTDA;2026-08-31-00.00.00.000000;2026-09-02-00.00.00.000000;51;245,16;RECEBIDA;I;;87632;LIBERADA;;21260803835761000151550030000411031974039122
41166;3;R072-MERC MAIOB;331-COMCARNE COMERCIAL DE CARNE LTDA;2026-09-01-00.00.00.000000;2026-09-02-00.00.00.000000;56;402,2;RECEBIDA;I;;87695;LIBERADA;;21260903835761000151550030000411661426285440
41132;3;R072-MERC MAIOB;331-COMCARNE COMERCIAL DE CARNE LTDA;2026-09-01-00.00.00.000000;2026-09-02-00.00.00.000000;56;595,71;RECEBIDA;I;;87661;LIBERADA;;21260903835761000151550030000411321922713650
41603;3;R072-MERC MAIOB;331-COMCARNE COMERCIAL DE CARNE LTDA;2026-09-02-00.00.00.000000;2026-09-02-00.00.00.000000;57;1841,8;RECEBIDA;I;;88409;LIBERADA;;21260903835761000151550030000416031987225265
41602;3;R072-MERC MAIOB;331-COMCARNE COMERCIAL DE CARNE LTDA;2026-09-02-00.00.00.000000;2026-09-02-00.00.00.000000;57;452,18;RECEBIDA;I;;88408;LIBERADA;;21260903835761000151550030000416021681541472
41466;3;R072-MERC MAIOB;331-COMCARNE COMERCIAL DE CARNE LTDA;2026-09-01-00.00.00.000000;2026-09-02-00.00.00.000000;56;652,62;RECEBIDA;I;;88290;LIBERADA;;21260903835761000151550030000414661145637420
41468;3;R072-MERC MAIOB;331-COMCARNE COMERCIAL DE CARNE LTDA;2026-09-01-00.00.00.000000;2026-09-02-00.00.00.000000;56;102,72;RECEBIDA;I;;88292;LIBERADA;;21260903835761000151550030000414681116687109
41467;3;R072-MERC MAIOB;331-COMCARNE COMERCIAL DE CARNE LTDA;2026-09-01-00.00.00.000000;2026-09-02-00.00.00.000000;56;2792;RECEBIDA;I;;88291;LIBERADA;;21260903835761000151550030000414671229545795
41480;3;R072-MERC MAIOB;331-COMCARNE COMERCIAL DE CARNE LTDA;2026-09-01-00.00.00.000000;2026-09-02-00.00.00.000000;56;237;RECEBIDA;I;;88319;LIBERADA;;21260903835761000151550030000414801483162195
41479;3;R072-MERC MAIOB;331-COMCARNE COMERCIAL DE CARNE LTDA;2026-09-01-00.00.00.000000;2026-09-02-00.00.00.000000;56;605,76;RECEBIDA;I;;88318;LIBERADA;;21260903835761000151550030000414791788791659
41478;3;R072-MERC MAIOB;331-COMCARNE COMERCIAL DE CARNE LTDA;2026-09-01-00.00.00.000000;2026-09-02-00.00.00.000000;56;1068;RECEBIDA;I;;88317;LIBERADA;;21260903835761000151550030000414781925383088
40140;4;R072-MERC MAIOB;6996-SANTA IZABEL ALIMENTOS LTDA;2026-09-01-00.00.00.000000;2026-09-02-00.00.00.000000;8;327;RECEBIDA;I;;88902;LIBERADA;;21260903779994000427550040000401401286603241
2271;3;R072-MERC MAIOB;4-RIO GRANDE COMERCIO DE CARNES LTDA;2026-09-01-00.00.00.000000;2026-09-02-00.00.00.000000;50;2789,72;RECEBIDA;I;;88236;LIBERADA;;21260907555950000474550030000022711386456170
2328;3;R072-MERC MAIOB;1-RIO GRANDE COMERCIO DE CARNES LTDA;2026-09-02-00.00.00.000000;2026-09-02-00.00.00.000000;50;310,52;RECEBIDA;I;;88444;LIBERADA;;21260907555950000121550030000023281999466427
3442;3;R072-MERC MAIOB;50-RIO GRANDE COMERCIO DE CARNES LTDA;2026-09-02-00.00.00.000000;2026-09-02-00.00.00.000000;50;641,64;RECEBIDA;I;;88436;LIBERADA;;21260907555950005000550030000034421522825170
41465;3;R072-MERC MAIOB;331-COMCARNE COMERCIAL DE CARNE LTDA;2026-09-01-00.00.00.000000;2026-09-02-00.00.00.000000;51;112,37;RECEBIDA;I;;88287;LIBERADA;;21260903835761000151550030000414651783865241
41314;3;R072-MERC MAIOB;331-COMCARNE COMERCIAL DE CARNE LTDA;2026-09-01-00.00.00.000000;2026-09-02-00.00.00.000000;51;40,59;RECEBIDA;I;;88060;LIBERADA;;21260903835761000151550030000413141936854815
41617;3;R072-MERC MAIOB;331-COMCARNE COMERCIAL DE CARNE LTDA;2026-09-02-00.00.00.000000;2026-09-02-00.00.00.000000;51;236,08;RECEBIDA;I;;88423;LIBERADA;;21260903835761000151550030000416171643802780
40974;3;R072-MERC MAIOB;331-COMCARNE COMERCIAL DE CARNE LTDA;2026-08-31-00.00.00.000000;2026-09-02-00.00.00.000000;51;1105,8;RECEBIDA;I;;87468;LIBERADA;;21260803835761000151550030000409741341382596
2339;3;R072-MERC MAIOB;1-RIO GRANDE COMERCIO DE CARNES LTDA;2026-09-02-00.00.00.000000;2026-09-02-00.00.00.000000;50;831,09;RECEBIDA;I;;88589;LIBERADA;;21260907555950000121550030000023391605145980
242;3;R072-MERC MAIOB;72-RIO GRANDE COMERCIO DE CARNES LTDA;2026-09-02-00.00.00.000000;2026-09-02-00.00.00.000000;202;10,73;RECEBIDA;I;;88718;LIBERADA;;21260907555950007215550030000002421399868449
40945;3;R072-MERC MAIOB;331-COMCARNE COMERCIAL DE CARNE LTDA;2026-08-31-00.00.00.000000;2026-09-01-00.00.00.000000;56;11013,74;RECEBIDA;I;;87404;LIBERADA;;21260803835761000151550030000409451994574405
40946;3;R072-MERC MAIOB;331-COMCARNE COMERCIAL DE CARNE LTDA;2026-08-31-00.00.00.000000;2026-09-01-00.00.00.000000;56;487,68;RECEBIDA;I;;87405;LIBERADA;;21260803835761000151550030000409461301149217
40869;3;R072-MERC MAIOB;331-COMCARNE COMERCIAL DE CARNE LTDA;2026-08-31-00.00.00.000000;2026-09-01-00.00.00.000000;51;284,57;RECEBIDA;I;;87219;LIBERADA;;21260803835761000151550030000408691703359070
6939;1;R072-MERC MAIOB;8014-PRODUTORA E DISTRIBUIDORA DE L;2026-08-31-00.00.00.000000;2026-09-02-00.00.00.000000;8;1283;RECEBIDA;I;;88901;LIBERADA;;21260849208364000150550010000069391000013505
40980;3;R072-MERC MAIOB;331-COMCARNE COMERCIAL DE CARNE LTDA;2026-08-31-00.00.00.000000;2026-09-01-00.00.00.000000;55;13349,67;RECEBIDA;I;;87501;LIBERADA;;21260803835761000151550030000409801374279201
40981;3;R072-MERC MAIOB;331-COMCARNE COMERCIAL DE CARNE LTDA;2026-08-31-00.00.00.000000;2026-09-01-00.00.00.000000;51;839,7;RECEBIDA;I;;87502;LIBERADA;;21260803835761000151550030000409811476649021
41203;3;R072-MERC MAIOB;331-COMCARNE COMERCIAL DE CARNE LTDA;2026-09-01-00.00.00.000000;2026-09-01-00.00.00.000000;51;80,99;RECEBIDA;I;;87732;LIBERADA;;21260903835761000151550030000412031785045930
41080;3;R072-MERC MAIOB;331-COMCARNE COMERCIAL DE CARNE LTDA;2026-08-31-00.00.00.000000;2026-09-01-00.00.00.000000;51;59,76;RECEBIDA;I;;87593;LIBERADA;;21260803835761000151550030000410801935165191
41073;3;R072-MERC MAIOB;331-COMCARNE COMERCIAL DE CARNE LTDA;2026-08-31-00.00.00.000000;2026-09-01-00.00.00.000000;51;210,83;RECEBIDA;I;;87586;LIBERADA;;21260803835761000151550030000410731647110036
3405;3;R072-MERC MAIOB;50-RIO GRANDE COMERCIO DE CARNES LTDA;2026-09-01-00.00.00.000000;2026-09-01-00.00.00.000000;50;287,38;RECEBIDA;I;;87737;LIBERADA;;21260907555950005000550030000034051825278325
41784;3;R072-MERC MAIOB;331-COMCARNE COMERCIAL DE CARNE LTDA;2026-09-02-00.00.00.000000;2026-09-02-00.00.00.000000;58;406,22;RECEBIMENTO;R;;88872;;;21260903835761000151550030000417841669007896
3470;3;R072-MERC MAIOB;50-RIO GRANDE COMERCIO DE CARNES LTDA;2026-09-02-00.00.00.000000;2026-09-02-00.00.00.000000;50;208;RECEBIMENTO;R;;88814;;;21260907555950005000550030000034701611766513
3425;3;R072-MERC MAIOB;50-RIO GRANDE COMERCIO DE CARNES LTDA;2026-09-01-00.00.00.000000;2026-09-01-00.00.00.000000;50;316,15;RECEBIMENTO;R;;88079;;;21260907555950005000550030000034251842157282
3420;3;R072-MERC MAIOB;50-RIO GRANDE COMERCIO DE CARNES LTDA;2026-09-01-00.00.00.000000;2026-09-01-00.00.00.000000;50;1841,58;RECEBIMENTO;R;;88041;;;21260907555950005000550030000034201142774991
2152;3;R072-MERC MAIOB;27-RIO GRANDE COMERCIO DE CARNES LTDA;2026-09-02-00.00.00.000000;2026-09-02-00.00.00.000000;50;25,57;RECEBIMENTO;R;;88717;;;21260907555950002760550030000021521752857827
7804;1;R072-MERC MAIOB;5454-V G S RAMOS SERVICOS LTDA;2026-09-01-00.00.00.000000;2026-09-02-00.00.00.000000;8;389,37;RECEBIMENTO;R;;88909;;;21260955104296000182550010000078041802870992
2153;3;R072-MERC MAIOB;27-RIO GRANDE COMERCIO DE CARNES LTDA;2026-09-02-00.00.00.000000;2026-09-02-00.00.00.000000;50;123,96;RECEBIMENTO;R;;88727;;;21260907555950002760550030000021531808396770
3440;3;R072-MERC MAIOB;50-RIO GRANDE COMERCIO DE CARNES LTDA;2026-09-02-00.00.00.000000;2026-09-02-00.00.00.000000;50;10,77;RECEBIMENTO;R;;88434;;;21260907555950005000550030000034401385670760
